"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","76","testFindTrainingByRoomId_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingRepositoryFindITCase",""
"","67","testUpdateTrainingRoom_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomRepositoryUpdateITCase",""
"","30","testUpdateMembershipType_NameAlreadyExists","","","passed","","","UnitTests","UnitTests.MembershipTypeServiceTests",""
"","96","testDeleteMembershipType_Success","","","passed","","","UnitTests","UnitTests.MembershipTypeRepositoryTests",""
"","68","testFindTrainingRoomByName_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomRepositoryFindITCase",""
"","86","testDelete_Fails_WhenNotFound","","","passed","","","IntegrationTests","IntegrationTests.AttendanceServiceITCase",""
"","19","testDeleteMembership_NotFound","","","passed","","","UnitTests","UnitTests.MembershipServiceTests",""
"","27","testLogin_SuccessByEmail","","","passed","","","UnitTests","UnitTests.AuthServiceTests",""
"","72","testFindTrainerByUserId_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainerRepositoryFindITCase",""
"","75","testUpdateMembershipType_DuplicateName","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeRepositoryUpdateITCase",""
"","749","testLogin_InvalidPassword","","","passed","","","IntegrationTests","IntegrationTests.AuthServiceITCase",""
"","83","testCreateMembership_DuplicateId","","","passed","","","IntegrationTests","IntegrationTests.MembershipRepositoryCreateITCase",""
"","87","testCreateTraining_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRepositoryCreateITCase",""
"","71","testCreateMembershipType_NameAlreadyExists","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeServiceITCase",""
"","76","testDeleteTraining_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingServiceITCase",""
"","86","testDeleteTrainingRoom_NotFound","","","passed","","","UnitTests","UnitTests.TrainingRoomRepositoryTests",""
"","67","testFindUserAll_NotFound","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryFindITCase",""
"","77","testDeleteMembership_NotFound","","","passed","","","IntegrationTests","IntegrationTests.MembershipRepositoryDeleteITCase",""
"","86","testUpdateTraining_TrainingNotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingRepositoryUpdateITCase",""
"","72","testCreateUser_Success","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryCreateITCase",""
"","75","testRegister_InvalidPhoneNumber","","","passed","","","IntegrationTests","IntegrationTests.AuthServiceITCase",""
"","73","testCreateMembershipType_DuplicateId","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeRepositoryCreateITCase",""
"","75","testUpdateRoom_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomServiceITCase",""
"","41","testCreateTrainer_Success","","","passed","","","UnitTests","UnitTests.TrainerServiceTests",""
"","70","testCreateTrainingRoom_DublicateName","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomRepositoryCreateITCase",""
"","48","testDeleteTraining_Success","","","passed","","","UnitTests","UnitTests.TrainingServiceTests",""
"","749","testLogin_SuccessByPhoneNumber","","","passed","","","IntegrationTests","IntegrationTests.AuthServiceITCase",""
"","72","testFindMembershipTypeById_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeRepositoryFindITCase",""
"","112","testDeleteUser_NotFound","","","passed","","","UnitTests","UnitTests.UserRepositoryTests",""
"","103","testDelete_Success","","","passed","","","IntegrationTests","IntegrationTests.AttendanceServiceITCase",""
"","48","testDeleteMembership_NotFound","","","passed","","","UnitTests","UnitTests.MembershipRepositoryTests",""
"","70","testCreateRoom_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomServiceITCase",""
"","120","testUpdateTrainer_NotFound","","","passed","","","UnitTests","UnitTests.TrainerRepositoryTests",""
"","48","testLogin_SuccessByPhoneNumber","","","passed","","","UnitTests","UnitTests.AuthServiceTests",""
"","28","testUpdateTrainer_UserAlreadyHasTrainer","","","passed","","","UnitTests","UnitTests.TrainerServiceTests",""
"","38","testUpdateTrainer_NotFound","","","passed","","","UnitTests","UnitTests.TrainerServiceTests",""
"","28","testDeleteRoom_Success","","","passed","","","UnitTests","UnitTests.TrainingRoomServiceTests",""
"","72","testCreateMembershipType_DuplicateName","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeRepositoryCreateITCase",""
"","75","testFindMembershipById_NotFound","","","passed","","","IntegrationTests","IntegrationTests.MembershipRepositoryFindITCase",""
"","72","testFindMembershipTypeByName_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeRepositoryFindITCase",""
"","73","testDelete_Fails_WhenNotFound","","","passed","","","UnitTests","UnitTests.AttendanceServiceTests",""
"","78","testUpdateUser_DuplicateEmail","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryUpdateITCase",""
"","76","testFindUserAll_Success","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryFindITCase",""
"","68","testFindMembershipTypeByName_NotFound","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeRepositoryFindITCase",""
"","95","testDeleteAttendance_Success","","","passed","","","UnitTests","UnitTests.AttendanceRepositoryTests",""
"","72","testFindTrainingRoomByName_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomRepositoryFindITCase",""
"","93","testUpdateMembership_NotFound","","","passed","","","UnitTests","UnitTests.MembershipServiceTests",""
"","78","testUpdateTrainingRoom_DublicateName","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomRepositoryUpdateITCase",""
"","82","testCreateMembership_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipServiceITCase",""
"","54","testCreateMembership_InvalidMembershipTypeId","","","passed","","","UnitTests","UnitTests.MembershipServiceTests",""
"","79","testCreateMembership_InvalidMembershipTypeId","","","passed","","","IntegrationTests","IntegrationTests.MembershipServiceITCase",""
"","71","testCreateTrainingRoom_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomRepositoryCreateITCase",""
"","79","testDeleteTrainer_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainerRepositoryDeleteITCase",""
"","62","testUpdateTraining_NotFound","","","passed","","","UnitTests","UnitTests.TrainingServiceTests",""
"","75","testUpdateMembership_NotFound","","","passed","","","IntegrationTests","IntegrationTests.MembershipServiceITCase",""
